mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	1/4	4/4	2	1	1/4		1/4	1		4	52		17
1	1	0	1/4	4/4	2	1	1/4		1/4	1		8	56		17
1	1	0	1/4	4/4	1	1	1/32		1/32	1		5	71		0
1	1	1/32	9/32	4/4	1	1	1/32		1/32	1		3	69		1
1	1	1/16	5/16	4/4	1	1	1/32		1/32	1		8	68		2
1	1	3/32	11/32	4/4	1	1	1/32		1/32	1		6	66		3
1	1	1/8	3/8	4/4	1	1	1/32		1/32	1		4	64		4
1	1	5/32	13/32	4/4	1	1	1/32		1/32	1		9	63		5
1	1	3/16	7/16	4/4	1	1	1/32		1/32	1		7	61		6
1	1	7/32	15/32	4/4	1	1	1/32		1/32	1		5	59		7
1	1	1/4	1/2	4/4	2	1	1/4		1/4	1		9	51		18
1	1	1/4	1/2	4/4	2	1	1/4		1/4	1		6	54		18
1	1	1/4	1/2	4/4	1	1	1/32		1/32	1		5	71		8
1	1	9/32	17/32	4/4	1	1	1/32		1/32	1		3	69		9
1	1	5/16	9/16	4/4	1	1	1/32		1/32	1		8	68		10
1	1	11/32	19/32	4/4	1	1	1/32		1/32	1		6	66		11
1	1	3/8	5/8	4/4	1	1	1/32		1/32	1		4	64		12
1	1	13/32	21/32	4/4	1	1	1/32		1/32	1		9	63		13
1	1	7/16	11/16	4/4	1	1	1/32		1/32	1		7	61		14
1	1	15/32	23/32	4/4	1	1	1/32		1/32	1		5	59		15
1	1	1/2	3/4	4/4	2	1	1/32		1/32	1		4	40		19
1	1	1/2	3/4	4/4	1	1	1/4		1/4	1		4	64		16
1	1	1/2	3/4	4/4	1	1	1/4		1/4	1		8	68		16
1	1	1/2	3/4	4/4	1	1	1/4		1/4	1		5	71		16
1	1	17/32	25/32	4/4	2	1	1/32		1/32	1		6	42		20
1	1	9/16	13/16	4/4	2	1	1/32		1/32	1		8	44		21
1	1	19/32	27/32	4/4	2	1	1/32		1/32	1		3	45		22
1	1	5/8	7/8	4/4	2	1	1/32		1/32	1		5	47		23
1	1	21/32	29/32	4/4	2	1	1/32		1/32	1		7	49		24
1	1	11/16	15/16	4/4	2	1	1/32		1/32	1		9	51		25
1	1	23/32	31/32	4/4	2	1	1/32		1/32	1		4	52		26
2	2	0	0	4/4	2	1	1/32		1/32	1		5	47		47
2	2	0	0	4/4	1	1	1/4		1/4	1		9	63		27
2	2	0	0	4/4	1	1	1/4		1/4	1		6	66		27
2	2	0	0	4/4	1	1	1/4		1/4	1		5	71		27
2	2	1/32	1/32	4/4	2	1	1/32		1/32	1		7	49		48
2	2	1/16	1/16	4/4	2	1	1/32		1/32	1		9	51		49
2	2	3/32	3/32	4/4	2	1	1/32		1/32	1		4	52		50
2	2	1/8	1/8	4/4	2	1	1/32		1/32	1		6	54		51
2	2	5/32	5/32	4/4	2	1	1/32		1/32	1		8	56		52
2	2	3/16	3/16	4/4	2	1	1/32		1/32	1		3	57		53
2	2	7/32	7/32	4/4	2	1	1/32		1/32	1		5	59		54
2	2	1/4	1/4	4/4	2	1	1/8		1/8	1		8	56		55
2	2	9/32	9/32	4/4	1	1	1/32		1/32	1		5	59		28
2	2	5/16	5/16	4/4	1	1	1/32		1/32	1		7	61		29
2	2	11/32	11/32	4/4	1	1	1/32		1/32	1		9	63		30
2	2	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52		56
2	2	3/8	3/8	4/4	1	1	1/32		1/32	1		4	64		31
2	2	13/32	13/32	4/4	1	1	1/32		1/32	1		6	66		32
2	2	7/16	7/16	4/4	1	1	1/32		1/32	1		8	68		33
2	2	15/32	15/32	4/4	1	1	1/32		1/32	1		10	70		34
2	2	1/2	1/2	4/4	2	1	1/8		1/8	1		9	51		57
2	2	1/2	1/2	4/4	1	1	1/32		1/32	1		5	71		35
2	2	17/32	17/32	4/4	1	1	1/32		1/32	1		10	70		36
2	2	9/16	9/16	4/4	1	1	1/32		1/32	1		8	68		37
2	2	19/32	19/32	4/4	1	1	1/32		1/32	1		6	66		38
2	2	5/8	5/8	4/4	2	1	1/8		1/8	1		8	56		58
2	2	5/8	5/8	4/4	1	1	1/32		1/32	1		4	64		39
2	2	21/32	21/32	4/4	1	1	1/32		1/32	1		9	63		40
2	2	11/16	11/16	4/4	1	1	1/32		1/32	1		7	61		41
2	2	23/32	23/32	4/4	1	1	1/32		1/32	1		5	59		42
2	2	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52		59
2	2	3/4	3/4	4/4	1	1	1/16		1/16	1		7	61		43
2	2	13/16	13/16	4/4	1	1	1/16		1/16	1		4	64		44
2	2	7/8	7/8	4/4	2	1	1/8		1/8	1		6	54		60
2	2	7/8	7/8	4/4	1	1	1/16		1/16	1		5	71		45
2	2	15/16	15/16	4/4	1	1	1/16		1/16	1		10	70		46
3	3	0	0	4/4	2	1	1/16		1/16	1		5	47		79
3	3	0	0	4/4	1	1	1/4		1/4	1		9	63		61
3	3	0	0	4/4	1	1	1/4		1/4	1		6	66		61
3	3	0	0	4/4	1	1	1/4		1/4	1		5	71		61
3	3	1/16	1/16	4/4	2	1	1/16		1/16	1		6	54		80
3	3	1/8	1/8	4/4	2	1	1/16		1/16	1		5	59		81
3	3	3/16	3/16	4/4	2	1	1/16		1/16	1		3	57		82
3	3	1/4	1/4	4/4	2	1	1/4		1/4	1		4	52		83
3	3	1/4	1/4	4/4	2	1	1/4		1/4	1		8	56		83
3	3	1/4	1/4	4/4	1	1	1/32		1/32	1		5	71		62
3	3	9/32	9/32	4/4	1	1	1/32		1/32	1		3	69		63
3	3	5/16	5/16	4/4	1	1	1/32		1/32	1		8	68		64
3	3	11/32	11/32	4/4	1	1	1/32		1/32	1		6	66		65
3	3	3/8	3/8	4/4	1	1	1/32		1/32	1		4	64		66
3	3	13/32	13/32	4/4	1	1	1/32		1/32	1		9	63		67
3	3	7/16	7/16	4/4	1	1	1/32		1/32	1		7	61		68
3	3	15/32	15/32	4/4	1	1	1/32		1/32	1		5	59		69
3	3	1/2	1/2	4/4	2	1	1/4		1/4	1		9	51		84
3	3	1/2	1/2	4/4	2	1	1/4		1/4	1		6	54		84
3	3	1/2	1/2	4/4	1	1	1/32		1/32	1		5	71		70
3	3	17/32	17/32	4/4	1	1	1/32		1/32	1		3	69		71
3	3	9/16	9/16	4/4	1	1	1/32		1/32	1		8	68		72
3	3	19/32	19/32	4/4	1	1	1/32		1/32	1		6	66		73
3	3	5/8	5/8	4/4	1	1	1/32		1/32	1		4	64		74
3	3	21/32	21/32	4/4	1	1	1/32		1/32	1		9	63		75
3	3	11/16	11/16	4/4	1	1	1/32		1/32	1		7	61		76
3	3	23/32	23/32	4/4	1	1	1/32		1/32	1		5	59		77
3	3	3/4	3/4	4/4	2	1	1/32		1/32	1		4	40		85
3	3	3/4	3/4	4/4	1	1	1/4		1/4	1		4	64		78
3	3	3/4	3/4	4/4	1	1	1/4		1/4	1		8	68		78
3	3	3/4	3/4	4/4	1	1	1/4		1/4	1		5	71		78
3	3	25/32	25/32	4/4	2	1	1/32		1/32	1		6	42		86
3	3	13/16	13/16	4/4	2	1	1/32		1/32	1		8	44		87
3	3	27/32	27/32	4/4	2	1	1/32		1/32	1		3	45		88
3	3	7/8	7/8	4/4	2	1	1/32		1/32	1		5	47		89
3	3	29/32	29/32	4/4	2	1	1/32		1/32	1		7	49		90
3	3	15/16	15/16	4/4	2	1	1/32		1/32	1		9	51		91
3	3	31/32	31/32	4/4	2	1	1/32		1/32	1		4	52		92
4	4	0	0	4/4	2	1	1/32		1/32	1		5	47		113
4	4	0	0	4/4	1	1	1/4		1/4	1		9	63		93
4	4	0	0	4/4	1	1	1/4		1/4	1		6	66		93
4	4	0	0	4/4	1	1	1/4		1/4	1		5	71		93
4	4	1/32	1/32	4/4	2	1	1/32		1/32	1		7	49		114
4	4	1/16	1/16	4/4	2	1	1/32		1/32	1		9	51		115
4	4	3/32	3/32	4/4	2	1	1/32		1/32	1		4	52		116
4	4	1/8	1/8	4/4	2	1	1/32		1/32	1		6	54		117
4	4	5/32	5/32	4/4	2	1	1/32		1/32	1		8	56		118
4	4	3/16	3/16	4/4	2	1	1/32		1/32	1		3	57		119
4	4	7/32	7/32	4/4	2	1	1/32		1/32	1		5	59		120
4	4	1/4	1/4	4/4	2	1	1/8		1/8	1		8	56		121
4	4	9/32	9/32	4/4	1	1	1/32		1/32	1		5	59		94
4	4	5/16	5/16	4/4	1	1	1/32		1/32	1		7	61		95
4	4	11/32	11/32	4/4	1	1	1/32		1/32	1		9	63		96
4	4	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52		122
4	4	3/8	3/8	4/4	1	1	1/32		1/32	1		4	64		97
4	4	13/32	13/32	4/4	1	1	1/32		1/32	1		6	66		98
4	4	7/16	7/16	4/4	1	1	1/32		1/32	1		8	68		99
4	4	15/32	15/32	4/4	1	1	1/32		1/32	1		10	70		100
4	4	1/2	1/2	4/4	2	1	1/8		1/8	1		9	51		123
4	4	1/2	1/2	4/4	1	1	1/32		1/32	1		5	71		101
4	4	17/32	17/32	4/4	1	1	1/32		1/32	1		10	70		102
4	4	9/16	9/16	4/4	1	1	1/32		1/32	1		8	68		103
4	4	19/32	19/32	4/4	1	1	1/32		1/32	1		6	66		104
4	4	5/8	5/8	4/4	2	1	1/8		1/8	1		8	56		124
4	4	5/8	5/8	4/4	1	1	1/32		1/32	1		4	64		105
4	4	21/32	21/32	4/4	1	1	1/32		1/32	1		9	63		106
4	4	11/16	11/16	4/4	1	1	1/32		1/32	1		7	61		107
4	4	23/32	23/32	4/4	1	1	1/32		1/32	1		5	59		108
4	4	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52		125
4	4	3/4	3/4	4/4	1	1	1/16		1/16	1		7	61		109
4	4	13/16	13/16	4/4	1	1	1/16		1/16	1		4	64		110
4	4	7/8	7/8	4/4	2	1	1/8		1/8	1		6	54		126
4	4	7/8	7/8	4/4	1	1	1/16		1/16	1		5	71		111
4	4	15/16	15/16	4/4	1	1	1/16		1/16	1		10	70		112
5	5	0	0	4/4	2	1	1/16		1/16	1		5	47		152
5	5	0	0	4/4	1	1	1/4		1/4	1		9	63		127
5	5	0	0	4/4	1	1	1/4		1/4	1		6	66		127
5	5	0	0	4/4	1	1	1/4		1/4	1		5	71		127
5	5	1/16	1/16	4/4	2	1	1/16		1/16	1		6	54		153
5	5	1/8	1/8	4/4	2	1	1/16		1/16	1		5	59		154
5	5	3/16	3/16	4/4	2	1	1/16		1/16	1		3	57		155
5	5	1/4	1/4	4/4	2	1	1/4		1/4	1		8	56		156
5	5	1/4	1/4	4/4	2	1	1/4		1/4	1		5	59		156
5	5	1/4	1/4	4/4	1	1	1/32		1/32	1		4	76		128
5	5	9/32	9/32	4/4	1	1	1/32		1/32	1		9	75		129
5	5	5/16	5/16	4/4	1	1	1/32		1/32	1		7	73		130
5	5	11/32	11/32	4/4	1	1	1/32		1/32	1		5	71		131
5	5	3/8	3/8	4/4	1	1	1/32		1/32	1		3	69		132
5	5	13/32	13/32	4/4	1	1	1/32		1/32	1		8	68		133
5	5	7/16	7/16	4/4	1	1	1/32		1/32	1		6	66		134
5	5	15/32	15/32	4/4	1	1	1/32		1/32	1		4	64		135
5	5	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57		157
5	5	1/2	1/2	4/4	2	1	1/4		1/4	1		7	61		157
5	5	1/2	1/2	4/4	1	1	1/32		1/32	1		4	76		136
5	5	17/32	17/32	4/4	1	1	1/32		1/32	1		9	75		137
5	5	9/16	9/16	4/4	1	1	1/32		1/32	1		7	73		138
5	5	19/32	19/32	4/4	1	1	1/32		1/32	1		5	71		139
5	5	5/8	5/8	4/4	1	1	1/32		1/32	1		3	69		140
5	5	21/32	21/32	4/4	1	1	1/32		1/32	1		8	68		141
5	5	11/16	11/16	4/4	1	1	1/32		1/32	1		6	66		142
5	5	23/32	23/32	4/4	1	1	1/32		1/32	1		4	64		143
5	5	3/4	3/4	4/4	2	1	1/4		1/4	1		8	56		158
5	5	3/4	3/4	4/4	2	1	1/4		1/4	1		5	59		158
5	5	3/4	3/4	4/4	1	1	1/32		1/32	1		4	76		144
5	5	25/32	25/32	4/4	1	1	1/32		1/32	1		9	75		145
5	5	13/16	13/16	4/4	1	1	1/32		1/32	1		7	73		146
5	5	27/32	27/32	4/4	1	1	1/32		1/32	1		5	71		147
5	5	7/8	7/8	4/4	1	1	1/32		1/32	1		3	69		148
5	5	29/32	29/32	4/4	1	1	1/32		1/32	1		8	68		149
5	5	15/16	15/16	4/4	1	1	1/32		1/32	1		6	66		150
5	5	31/32	31/32	4/4	1	1	1/32		1/32	1		4	64		151
6	6	0	0	4/4	2	1	1/4		1/4	1		3	57		187
6	6	0	0	4/4	2	1	1/4		1/4	1		7	61		187
6	6	0	0	4/4	1	1	1/32		1/32	1		4	76		159
6	6	1/32	1/32	4/4	1	1	1/32		1/32	1		9	75		160
6	6	1/16	1/16	4/4	1	1	1/32		1/32	1		7	73		161
6	6	3/32	3/32	4/4	1	1	1/32		1/32	1		5	71		162
6	6	1/8	1/8	4/4	1	1	1/32		1/32	1		3	69		163
6	6	5/32	5/32	4/4	1	1	1/32		1/32	1		8	68		164
6	6	3/16	3/16	4/4	1	1	1/32		1/32	1		6	66		165
